time,x,y,psi,speed,curvature
34.13,164.9,-0.892426,0.0141737,5.0145,0.000880524
34.14,164.95,-0.891714,0.0142179,5.0145,0.00087982
34.15,165,-0.891,0.014262,5.0145,0.000879113
34.16,165.051,-0.890283,0.014306,5.0145,0.000878405
34.17,165.101,-0.889565,0.0143501,5.0145,0.000877694
34.18,165.151,-0.888844,0.0143941,5.0145,0.000876981
34.19,165.201,-0.888121,0.014438,5.0145,0.000876267
34.2,165.251,-0.887396,0.014482,5.0145,0.000875549
34.21,165.301,-0.886669,0.0145259,5.0145,0.00087483
34.22,165.351,-0.885939,0.0145697,5.0145,0.000874109
34.23,165.402,-0.885207,0.0146135,5.0145,0.000873385
34.24,165.452,-0.884474,0.0146573,5.0145,0.000872659
34.25,165.502,-0.883737,0.0147011,5.0145,0.000871931
34.26,165.552,-0.882999,0.0147448,5.0145,0.000871201
34.27,165.602,-0.882259,0.0147884,5.0145,0.000870469
34.28,165.652,-0.881516,0.0148321,5.0145,0.000869734
34.29,165.703,-0.880771,0.0148757,5.0145,0.000868998
34.3,165.753,-0.880024,0.0149192,5.0145,0.000868259
34.31,165.803,-0.879275,0.0149628,5.01449,0.000867518
34.32,165.853,-0.878523,0.0150063,5.01449,0.000866775
34.33,165.903,-0.877769,0.0150497,5.01449,0.000866029
34.34,165.953,-0.877014,0.0150931,5.01449,0.000865282
34.35,166.003,-0.876256,0.0151365,5.01449,0.000864532
34.36,166.054,-0.875495,0.0151798,5.01449,0.000863781
34.37,166.104,-0.874733,0.0152231,5.01449,0.000863027
34.38,166.154,-0.873969,0.0152664,5.01449,0.000862271
34.39,166.204,-0.873202,0.0153096,5.01449,0.000861513
34.4,166.254,-0.872433,0.0153528,5.01449,0.000860753
34.41,166.304,-0.871662,0.015396,5.01449,0.00085999
34.42,166.354,-0.870889,0.0154391,5.01449,0.000859226
34.43,166.405,-0.870114,0.0154821,5.01449,0.000858459
34.44,166.455,-0.869336,0.0155252,5.01449,0.00085769
34.45,166.505,-0.868556,0.0155682,5.01449,0.000856919
34.46,166.555,-0.867775,0.0156111,5.01449,0.000856146
34.47,166.605,-0.866991,0.015654,5.01449,0.000855371
34.48,166.655,-0.866205,0.0156969,5.01449,0.000854594
34.49,166.705,-0.865416,0.0157398,5.01449,0.000853814
34.5,166.756,-0.864626,0.0157826,5.01449,0.000853033
34.51,166.806,-0.863833,0.0158253,5.01449,0.000852249
34.52,166.856,-0.863039,0.015868,5.01449,0.000851463
34.53,166.906,-0.862242,0.0159107,5.01449,0.000850675
34.54,166.956,-0.861443,0.0159534,5.01449,0.000849886
34.55,167.006,-0.860642,0.015996,5.01449,0.000849093
34.56,167.056,-0.859839,0.0160385,5.01449,0.000848299
34.57,167.107,-0.859033,0.0160811,5.01449,0.000847503
34.58,167.157,-0.858226,0.0161235,5.01449,0.000846704
34.59,167.207,-0.857416,0.016166,5.01448,0.000845904
34.6,167.257,-0.856604,0.0162084,5.01448,0.000845101
34.61,167.307,-0.85579,0.0162507,5.01448,0.000844297
34.62,167.357,-0.854974,0.0162931,5.01448,0.00084349
34.63,167.407,-0.854156,0.0163354,5.01448,0.000842681
34.64,167.458,-0.853336,0.0163776,5.01448,0.00084187
34.65,167.508,-0.852513,0.0164198,5.01448,0.000841057
34.66,167.558,-0.851689,0.016462,5.01448,0.000840242
34.67,167.608,-0.850862,0.0165041,5.01448,0.000839424
34.68,167.658,-0.850034,0.0165462,5.01448,0.000838605
34.69,167.708,-0.849203,0.0165882,5.01448,0.000837784
34.7,167.758,-0.84837,0.0166302,5.01448,0.00083696
34.71,167.809,-0.847535,0.0166721,5.01448,0.000836135
34.72,167.859,-0.846698,0.0167141,5.01448,0.000835307
34.73,167.909,-0.845858,0.0167559,5.01448,0.000834477
34.74,167.959,-0.845017,0.0167978,5.01448,0.000833645
34.75,168.009,-0.844174,0.0168395,5.01448,0.000832812
34.76,168.059,-0.843328,0.0168813,5.01448,0.000831976
34.77,168.109,-0.84248,0.016923,5.01448,0.000831138
34.78,168.16,-0.841631,0.0169647,5.01448,0.000830298
34.79,168.21,-0.840779,0.0170063,5.01448,0.000829456
34.8,168.26,-0.839925,0.0170479,5.01448,0.000828611
34.81,168.31,-0.839069,0.0170894,5.01448,0.000827765
34.82,168.36,-0.838211,0.0171309,5.01448,0.000826917
34.83,168.41,-0.837351,0.0171723,5.01448,0.000826067
34.84,168.46,-0.836489,0.0172137,5.01448,0.000825214
34.85,168.511,-0.835624,0.0172551,5.01448,0.00082436
34.86,168.561,-0.834758,0.0172964,5.01447,0.000823503
34.87,168.611,-0.833889,0.0173377,5.01447,0.000822645
34.88,168.661,-0.833019,0.0173789,5.01447,0.000821784
34.89,168.711,-0.832146,0.0174201,5.01447,0.000820922
34.9,168.761,-0.831272,0.0174613,5.01447,0.000820057
34.91,168.811,-0.830395,0.0175024,5.01447,0.00081919
34.92,168.862,-0.829516,0.0175434,5.01447,0.000818322
34.93,168.912,-0.828635,0.0175845,5.01447,0.000817451
34.94,168.962,-0.827752,0.0176254,5.01447,0.000816578
34.95,169.012,-0.826868,0.0176664,5.01447,0.000815704
34.96,169.062,-0.825981,0.0177073,5.01447,0.000814827
34.97,169.112,-0.825092,0.0177481,5.01447,0.000813948
34.98,169.162,-0.8242,0.0177889,5.01447,0.000813067
34.99,169.213,-0.823307,0.0178297,5.01447,0.000812184
35,169.263,-0.822412,0.0178704,5.01447,0.000811299
35.01,169.313,-0.821515,0.017911,5.01447,0.000810413
35.02,169.363,-0.820616,0.0179517,5.01447,0.000809524
35.03,169.413,-0.819714,0.0179922,5.01447,0.000808633
35.04,169.463,-0.818811,0.0180328,5.01447,0.00080774
35.05,169.514,-0.817906,0.0180733,5.01447,0.000806845
35.06,169.564,-0.816998,0.0181137,5.01447,0.000805948
35.07,169.614,-0.816089,0.0181541,5.01447,0.000805049
35.08,169.664,-0.815177,0.0181945,5.01447,0.000804148
35.09,169.714,-0.814264,0.0182348,5.01447,0.000803246
35.1,169.764,-0.813348,0.018275,5.01447,0.000802341
35.11,169.814,-0.812431,0.0183152,5.01447,0.000801434
35.12,169.865,-0.811511,0.0183554,5.01447,0.000800525
35.13,169.915,-0.81059,0.0183955,5.01447,0.000799614
35.14,169.965,-0.809666,0.0184356,5.01446,0.000798701
35.15,170.015,-0.808741,0.0184757,5.01446,0.000797787
35.16,170.065,-0.807813,0.0185156,5.01446,0.00079687
35.17,170.115,-0.806884,0.0185556,5.01446,0.000795951
35.18,170.165,-0.805952,0.0185955,5.01446,0.00079503
35.19,170.216,-0.805018,0.0186353,5.01446,0.000794108
35.2,170.266,-0.804083,0.0186751,5.01446,0.000793183
35.21,170.316,-0.803145,0.0187149,5.01446,0.000792256
35.22,170.366,-0.802206,0.0187546,5.01446,0.000791328
35.23,170.416,-0.801264,0.0187943,5.01446,0.000790397
35.24,170.466,-0.800321,0.0188339,5.01446,0.000789465
35.25,170.516,-0.799375,0.0188735,5.01446,0.00078853
35.26,170.567,-0.798428,0.018913,5.01446,0.000787594
35.27,170.617,-0.797478,0.0189525,5.01446,0.000786655
35.28,170.667,-0.796527,0.0189919,5.01446,0.000785715
35.29,170.717,-0.795573,0.0190313,5.01446,0.000784773
35.3,170.767,-0.794618,0.0190706,5.01446,0.000783829
35.31,170.817,-0.79366,0.0191099,5.01446,0.000782883
35.32,170.867,-0.792701,0.0191491,5.01446,0.000781934
35.33,170.918,-0.79174,0.0191883,5.01446,0.000780984
35.34,170.968,-0.790777,0.0192275,5.01446,0.000780032
35.35,171.018,-0.789811,0.0192666,5.01446,0.000779079
35.36,171.068,-0.788844,0.0193056,5.01446,0.000778123
35.37,171.118,-0.787875,0.0193446,5.01446,0.000777165
35.38,171.168,-0.786904,0.0193836,5.01446,0.000776205
35.39,171.218,-0.785931,0.0194225,5.01446,0.000775244
35.4,171.269,-0.784956,0.0194613,5.01446,0.00077428
35.41,171.319,-0.783979,0.0195002,5.01446,0.000773315
35.42,171.369,-0.783,0.0195389,5.01445,0.000772347
35.43,171.419,-0.782019,0.0195776,5.01445,0.000771378
35.44,171.469,-0.781036,0.0196163,5.01445,0.000770407
35.45,171.519,-0.780051,0.0196549,5.01445,0.000769434
35.46,171.569,-0.779065,0.0196935,5.01445,0.000768459
35.47,171.62,-0.778076,0.019732,5.01445,0.000767482
35.48,171.67,-0.777085,0.0197705,5.01445,0.000766503
35.49,171.72,-0.776093,0.0198089,5.01445,0.000765522
35.5,171.77,-0.775099,0.0198472,5.01445,0.00076454
35.51,171.82,-0.774102,0.0198856,5.01445,0.000763555
35.52,171.87,-0.773104,0.0199238,5.01445,0.000762569
35.53,171.92,-0.772104,0.0199621,5.01445,0.000761581
35.54,171.971,-0.771102,0.0200002,5.01445,0.00076059
35.55,172.021,-0.770098,0.0200383,5.01445,0.000759598
35.56,172.071,-0.769092,0.0200764,5.01445,0.000758604
35.57,172.121,-0.768084,0.0201144,5.01445,0.000757609
35.58,172.171,-0.767074,0.0201524,5.01445,0.000756611
35.59,172.221,-0.766063,0.0201903,5.01445,0.000755611
35.6,172.271,-0.765049,0.0202282,5.01445,0.00075461
35.61,172.322,-0.764034,0.020266,5.01445,0.000753607
35.62,172.372,-0.763017,0.0203038,5.01445,0.000752602
35.63,172.422,-0.761997,0.0203415,5.01445,0.000751595
35.64,172.472,-0.760976,0.0203792,5.01445,0.000750586
35.65,172.522,-0.759953,0.0204168,5.01445,0.000749575
35.66,172.572,-0.758928,0.0204544,5.01445,0.000748562
35.67,172.622,-0.757902,0.0204919,5.01445,0.000747548
35.68,172.673,-0.756873,0.0205294,5.01445,0.000746532
35.69,172.723,-0.755842,0.0205668,5.01444,0.000745513
35.7,172.773,-0.75481,0.0206042,5.01444,0.000744493
35.71,172.823,-0.753776,0.0206415,5.01444,0.000743472
35.72,172.873,-0.75274,0.0206787,5.01444,0.000742448
35.73,172.923,-0.751702,0.0207159,5.01444,0.000741422
35.74,172.973,-0.750662,0.0207531,5.01444,0.000740395
35.75,173.024,-0.74962,0.0207902,5.01444,0.000739366
35.76,173.074,-0.748576,0.0208273,5.01444,0.000738335
35.77,173.124,-0.747531,0.0208643,5.01444,0.000737302
35.78,173.174,-0.746484,0.0209012,5.01444,0.000736267
35.79,173.224,-0.745435,0.0209381,5.01444,0.000735231
35.8,173.274,-0.744383,0.020975,5.01444,0.000734192
35.81,173.324,-0.743331,0.0210118,5.01444,0.000733152
35.82,173.375,-0.742276,0.0210485,5.01444,0.00073211
35.83,173.425,-0.741219,0.0210852,5.01444,0.000731066
35.84,173.475,-0.740161,0.0211219,5.01444,0.000730021
35.85,173.525,-0.739101,0.0211584,5.01444,0.000728974
35.86,173.575,-0.738039,0.021195,5.01444,0.000727924
35.87,173.625,-0.736975,0.0212315,5.01444,0.000726873
35.88,173.676,-0.735909,0.0212679,5.01444,0.000725821
35.89,173.726,-0.734842,0.0213043,5.01444,0.000724766
35.9,173.776,-0.733772,0.0213406,5.01444,0.00072371
35.91,173.826,-0.732701,0.0213769,5.01444,0.000722651
35.92,173.876,-0.731628,0.0214131,5.01444,0.000721591
35.93,173.926,-0.730553,0.0214493,5.01444,0.00072053
35.94,173.976,-0.729477,0.0214854,5.01444,0.000719466
35.95,174.027,-0.728398,0.0215214,5.01444,0.000718401
35.96,174.077,-0.727318,0.0215574,5.01444,0.000717334
35.97,174.127,-0.726236,0.0215934,5.01443,0.000716265
35.98,174.177,-0.725152,0.0216293,5.01443,0.000715194
35.99,174.227,-0.724066,0.0216651,5.01443,0.000714122
36,174.277,-0.722979,0.0217009,5.01443,0.000713048
36.01,174.327,-0.72189,0.0217367,5.01443,0.000711972
36.02,174.378,-0.720799,0.0217723,5.01443,0.000710894
36.03,174.428,-0.719706,0.021808,5.01443,0.000709815
36.04,174.478,-0.718611,0.0218435,5.01443,0.000708733
36.05,174.528,-0.717515,0.0218791,5.01443,0.00070765
36.06,174.578,-0.716417,0.0219145,5.01443,0.000706566
36.07,174.628,-0.715317,0.0219499,5.01443,0.000705479
36.08,174.678,-0.714215,0.0219853,5.01443,0.000704391
36.09,174.729,-0.713111,0.0220206,5.01443,0.000703301
36.1,174.779,-0.712006,0.0220558,5.01443,0.000702209
36.11,174.829,-0.710899,0.022091,5.01443,0.000701116
36.12,174.879,-0.70979,0.0221262,5.01443,0.000700021
36.13,174.929,-0.70868,0.0221613,5.01443,0.000698924
36.14,174.979,-0.707567,0.0221963,5.01443,0.000697825
36.15,175.029,-0.706453,0.0222313,5.01443,0.000696725
36.16,175.08,-0.705338,0.0222662,5.01443,0.000695623
36.17,175.13,-0.70422,0.022301,5.01443,0.000694519
36.18,175.18,-0.703101,0.0223358,5.01443,0.000693413
36.19,175.23,-0.70198,0.0223706,5.01443,0.000692306
36.2,175.28,-0.700857,0.0224053,5.01443,0.000691197
36.21,175.33,-0.699732,0.0224399,5.01443,0.000690087
36.22,175.38,-0.698606,0.0224745,5.01443,0.000688974
36.23,175.431,-0.697478,0.022509,5.01443,0.00068786
36.24,175.481,-0.696348,0.0225435,5.01443,0.000686744
36.25,175.531,-0.695217,0.0225779,5.01442,0.000685627
36.26,175.581,-0.694083,0.0226123,5.01442,0.000684508
36.27,175.631,-0.692948,0.0226466,5.01442,0.000683387
36.28,175.681,-0.691812,0.0226809,5.01442,0.000682264
36.29,175.731,-0.690673,0.022715,5.01442,0.00068114
36.3,175.782,-0.689533,0.0227492,5.01442,0.000680014
36.31,175.832,-0.688392,0.0227833,5.01442,0.000678886
36.32,175.882,-0.687248,0.0228173,5.01442,0.000677757
36.33,175.932,-0.686103,0.0228512,5.01442,0.000676626
36.34,175.982,-0.684956,0.0228852,5.01442,0.000675494
36.35,176.032,-0.683807,0.022919,5.01442,0.000674359
36.36,176.082,-0.682657,0.0229528,5.01442,0.000673223
36.37,176.133,-0.681505,0.0229865,5.01442,0.000672086
36.38,176.183,-0.680351,0.0230202,5.01442,0.000670946
36.39,176.233,-0.679196,0.0230539,5.01442,0.000669805
36.4,176.283,-0.678039,0.0230874,5.01442,0.000668663
36.41,176.333,-0.67688,0.0231209,5.01442,0.000667518
36.42,176.383,-0.67572,0.0231544,5.01442,0.000666373
36.43,176.433,-0.674558,0.0231878,5.01442,0.000665225
36.44,176.484,-0.673394,0.0232211,5.01442,0.000664076
36.45,176.534,-0.672228,0.0232544,5.01442,0.000662925
36.46,176.584,-0.671061,0.0232876,5.01442,0.000661772
36.47,176.634,-0.669893,0.0233208,5.01442,0.000660618
36.48,176.684,-0.668722,0.0233539,5.01442,0.000659462
36.49,176.734,-0.66755,0.0233869,5.01442,0.000658305
36.5,176.784,-0.666376,0.0234199,5.01442,0.000657146
36.51,176.835,-0.665201,0.0234529,5.01442,0.000655985
36.52,176.885,-0.664024,0.0234857,5.01441,0.000654823
36.53,176.935,-0.662845,0.0235185,5.01441,0.000653659
36.54,176.985,-0.661665,0.0235513,5.01441,0.000652494
36.55,177.035,-0.660483,0.023584,5.01441,0.000651327
36.56,177.085,-0.659299,0.0236166,5.01441,0.000650158
36.57,177.135,-0.658114,0.0236492,5.01441,0.000648988
36.58,177.186,-0.656927,0.0236817,5.01441,0.000647816
36.59,177.236,-0.655738,0.0237142,5.01441,0.000646642
36.6,177.286,-0.654548,0.0237466,5.01441,0.000645467
36.61,177.336,-0.653356,0.023779,5.01441,0.00064429
36.62,177.386,-0.652163,0.0238112,5.01441,0.000643112
36.63,177.436,-0.650968,0.0238435,5.01441,0.000641932
36.64,177.486,-0.649771,0.0238756,5.01441,0.00064075
36.65,177.537,-0.648573,0.0239078,5.01441,0.000639567
36.66,177.587,-0.647373,0.0239398,5.01441,0.000638383
36.67,177.637,-0.646172,0.0239718,5.01441,0.000637196
36.68,177.687,-0.644969,0.0240037,5.01441,0.000636009
36.69,177.737,-0.643764,0.0240356,5.01441,0.000634819
36.7,177.787,-0.642558,0.0240674,5.01441,0.000633628
36.71,177.837,-0.64135,0.0240992,5.01441,0.000632436
36.72,177.888,-0.64014,0.0241309,5.01441,0.000631242
36.73,177.938,-0.638929,0.0241625,5.01441,0.000630046
36.74,177.988,-0.637717,0.0241941,5.01441,0.000628849
36.75,178.038,-0.636502,0.0242256,5.01441,0.00062765
36.76,178.088,-0.635287,0.024257,5.01441,0.00062645
36.77,178.138,-0.634069,0.0242884,5.01441,0.000625248
36.78,178.188,-0.63285,0.0243197,5.01441,0.000624044
36.79,178.239,-0.63163,0.024351,5.01441,0.000622839
36.8,178.289,-0.630408,0.0243822,5.0144,0.000621633
36.81,178.339,-0.629184,0.0244134,5.0144,0.000620425
36.82,178.389,-0.627959,0.0244445,5.0144,0.000619215
36.83,178.439,-0.626732,0.0244755,5.0144,0.000618004
36.84,178.489,-0.625504,0.0245065,5.0144,0.000616792
36.85,178.539,-0.624274,0.0245374,5.0144,0.000615577
36.86,178.59,-0.623043,0.0245682,5.0144,0.000614362
36.87,178.64,-0.62181,0.024599,5.0144,0.000613145
36.88,178.69,-0.620575,0.0246297,5.0144,0.000611926
36.89,178.74,-0.619339,0.0246604,5.0144,0.000610706
36.9,178.79,-0.618101,0.024691,5.0144,0.000609484
36.91,178.84,-0.616862,0.0247215,5.0144,0.000608261
36.92,178.89,-0.615622,0.024752,5.0144,0.000607036
36.93,178.941,-0.614379,0.0247824,5.0144,0.00060581
36.94,178.991,-0.613136,0.0248128,5.0144,0.000604582
36.95,179.041,-0.61189,0.0248431,5.0144,0.000603353
36.96,179.091,-0.610644,0.0248733,5.0144,0.000602122
36.97,179.141,-0.609395,0.0249035,5.0144,0.00060089
36.98,179.191,-0.608146,0.0249336,5.0144,0.000599656
36.99,179.242,-0.606894,0.0249636,5.0144,0.000598421
37,179.292,-0.605642,0.0249936,5.0144,0.000597184
37.01,179.342,-0.604387,0.0250235,5.0144,0.000595946
37.02,179.392,-0.603132,0.0250534,5.0144,0.000594707
37.03,179.442,-0.601874,0.0250832,5.0144,0.000593466
37.04,179.492,-0.600615,0.0251129,5.0144,0.000592223
37.05,179.542,-0.599355,0.0251426,5.0144,0.000590979
37.06,179.593,-0.598093,0.0251722,5.0144,0.000589734
37.07,179.643,-0.59683,0.0252018,5.0144,0.000588487
37.08,179.693,-0.595565,0.0252313,5.01439,0.000587238
37.09,179.743,-0.594299,0.0252607,5.01439,0.000585989
37.1,179.793,-0.593032,0.0252901,5.01439,0.000584737
37.11,179.843,-0.591762,0.0253194,5.01439,0.000583485
37.12,179.893,-0.590492,0.0253486,5.01439,0.000582231
37.13,179.944,-0.58922,0.0253778,5.01439,0.000580975
37.14,179.994,-0.587946,0.0254069,5.01439,0.000579718
37.15,180.044,-0.586671,0.0254359,5.01439,0.00057846
37.16,180.094,-0.585395,0.0254649,5.01439,0.0005772
37.17,180.144,-0.584117,0.0254938,5.01439,0.000575938
37.18,180.194,-0.582837,0.0255227,5.01439,0.000574676
37.19,180.244,-0.581557,0.0255515,5.01439,0.000573412
37.2,180.295,-0.580274,0.0255802,5.01439,0.000572146
37.21,180.345,-0.578991,0.0256089,5.01439,0.000570879
37.22,180.395,-0.577706,0.0256375,5.01439,0.000569611
37.23,180.445,-0.576419,0.025666,5.01439,0.000568341
37.24,180.495,-0.575131,0.0256945,5.01439,0.00056707
37.25,180.545,-0.573842,0.0257229,5.01439,0.000565797
37.26,180.595,-0.572551,0.0257513,5.01439,0.000564523
37.27,180.646,-0.571259,0.0257795,5.01439,0.000563248
37.28,180.696,-0.569965,0.0258078,5.01439,0.000561971
37.29,180.746,-0.56867,0.0258359,5.01439,0.000560693
37.3,180.796,-0.567373,0.025864,5.01439,0.000559413
37.31,180.846,-0.566075,0.025892,5.01439,0.000558132
37.32,180.896,-0.564776,0.02592,5.01439,0.00055685
37.33,180.946,-0.563475,0.0259479,5.01439,0.000555566
37.34,180.997,-0.562173,0.0259757,5.01439,0.000554281
37.35,181.047,-0.56087,0.0260035,5.01439,0.000552995
37.36,181.097,-0.559565,0.0260312,5.01438,0.000551707
37.37,181.147,-0.558258,0.0260589,5.01438,0.000550418
37.38,181.197,-0.556951,0.0260864,5.01438,0.000549128
37.39,181.247,-0.555642,0.026114,5.01438,0.000547836
37.4,181.297,-0.554331,0.0261414,5.01438,0.000546542
37.41,181.348,-0.553019,0.0261688,5.01438,0.000545248
37.42,181.398,-0.551706,0.0261961,5.01438,0.000543952
37.43,181.448,-0.550392,0.0262234,5.01438,0.000542655
37.44,181.498,-0.549076,0.0262505,5.01438,0.000541356
37.45,181.548,-0.547759,0.0262777,5.01438,0.000540056
37.46,181.598,-0.54644,0.0263047,5.01438,0.000538755
37.47,181.648,-0.54512,0.0263317,5.01438,0.000537452
37.48,181.699,-0.543799,0.0263586,5.01438,0.000536148
37.49,181.749,-0.542476,0.0263855,5.01438,0.000534843
37.5,181.799,-0.541152,0.0264123,5.01438,0.000533537
37.51,181.849,-0.539826,0.026439,5.01438,0.000532229
37.52,181.899,-0.5385,0.0264657,5.01438,0.00053092
37.53,181.949,-0.537172,0.0264923,5.01438,0.000529609
37.54,181.999,-0.535842,0.0265188,5.01438,0.000528297
37.55,182.05,-0.534511,0.0265453,5.01438,0.000526984
37.56,182.1,-0.533179,0.0265717,5.01438,0.00052567
37.57,182.15,-0.531846,0.026598,5.01438,0.000524354
37.58,182.2,-0.530511,0.0266243,5.01438,0.000523037
37.59,182.25,-0.529175,0.0266505,5.01438,0.000521719
37.6,182.3,-0.527838,0.0266766,5.01438,0.000520399
37.61,182.35,-0.526499,0.0267027,5.01438,0.000519078
37.62,182.401,-0.525159,0.0267287,5.01438,0.000517756
37.63,182.451,-0.523818,0.0267546,5.01438,0.000516433
37.64,182.501,-0.522476,0.0267805,5.01437,0.000515108
37.65,182.551,-0.521132,0.0268063,5.01437,0.000513782
37.66,182.601,-0.519787,0.0268321,5.01437,0.000512455
37.67,182.651,-0.51844,0.0268577,5.01437,0.000511127
37.68,182.701,-0.517092,0.0268833,5.01437,0.000509797
37.69,182.752,-0.515743,0.0269089,5.01437,0.000508466
37.7,182.802,-0.514393,0.0269344,5.01437,0.000507133
37.71,182.852,-0.513042,0.0269598,5.01437,0.0005058
37.72,182.902,-0.511689,0.0269851,5.01437,0.000504465
37.73,182.952,-0.510335,0.0270104,5.01437,0.000503129
37.74,183.002,-0.508979,0.0270356,5.01437,0.000501792
37.75,183.052,-0.507623,0.0270607,5.01437,0.000500453
37.76,183.103,-0.506265,0.0270858,5.01437,0.000499114
37.77,183.153,-0.504906,0.0271108,5.01437,0.000497773
37.78,183.203,-0.503545,0.0271357,5.01437,0.000496431
37.79,183.253,-0.502184,0.0271606,5.01437,0.000495087
37.8,183.303,-0.500821,0.0271854,5.01437,0.000493743
37.81,183.353,-0.499457,0.0272101,5.01437,0.000492397
37.82,183.403,-0.498091,0.0272348,5.01437,0.00049105
37.83,183.454,-0.496725,0.0272594,5.01437,0.000489701
37.84,183.504,-0.495357,0.0272839,5.01437,0.000488352
37.85,183.554,-0.493988,0.0273084,5.01437,0.000487001
37.86,183.604,-0.492617,0.0273328,5.01437,0.000485649
37.87,183.654,-0.491246,0.0273571,5.01437,0.000484296
37.88,183.704,-0.489873,0.0273814,5.01437,0.000482942
37.89,183.754,-0.488499,0.0274056,5.01437,0.000481586
37.9,183.805,-0.487124,0.0274297,5.01437,0.00048023
37.91,183.855,-0.485748,0.0274537,5.01436,0.000478872
37.92,183.905,-0.48437,0.0274777,5.01436,0.000477513
37.93,183.955,-0.482991,0.0275016,5.01436,0.000476153
37.94,184.005,-0.481611,0.0275255,5.01436,0.000474791
37.95,184.055,-0.48023,0.0275493,5.01436,0.000473429
37.96,184.105,-0.478848,0.027573,5.01436,0.000472065
37.97,184.156,-0.477464,0.0275966,5.01436,0.0004707
37.98,184.206,-0.47608,0.0276202,5.01436,0.000469334
37.99,184.256,-0.474694,0.0276437,5.01436,0.000467967
38,184.306,-0.473307,0.0276672,5.01436,0.000466599
