time,x,y,vx,vy,psi,y_ref,psi_ref,speed_ref,lateral_error,heading_error,speed_error,mpc_delta,pid_delta,acceleration
1.47,4.14123,0.0625167,2.86736,0.05772,0.0287496,0.129733,0.0311404,4.06,-0.0686175,-0.00285933,-1.21264,0.0417574,2
1.48,4.19895,0.0639426,2.88736,0.0582549,0.0292229,0.131004,0.0311351,4.08,-0.0684871,-0.00238552,-1.21264,0.0418776,2
1.49,4.25707,0.0653935,2.90736,0.0587795,0.0297009,0.132281,0.0311298,4.1,-0.068338,-0.00190689,-1.21264,0.0419893,2
1.5,4.31558,0.0668696,2.92736,0.0592935,0.0301835,0.134852,0.0311189,4.14,-0.0694588,-0.00141804,-1.23264,0.0420924,2
1.51,4.3745,0.0683712,2.94736,0.0597964,0.0306706,0.136147,0.0311134,4.16,-0.0692775,-0.0009299,-1.23264,0.0421866,2
1.52,4.43381,0.0698983,2.96736,0.060288,0.0311621,0.138755,0.031102,4.2,-0.0703837,-0.000431444,-1.25264,0.0422721,2
1.53,4.49353,0.0714512,2.98736,0.0607678,0.031658,0.140068,0.0310962,4.22,-0.0701694,6.58939e-05,-1.25264,0.0423485,2
1.54,4.55364,0.0730302,3.00736,0.0612356,0.0321581,0.141386,0.0310903,4.24,-0.0699352,0.00056767,-1.25264,0.0424159,2
1.55,4.61415,0.0746354,3.02736,0.0616911,0.0326625,0.144042,0.0310783,4.28,-0.0710117,0.00107985,-1.27264,0.0424743,2
1.56,4.67506,0.0762671,3.04736,0.0621338,0.0331709,0.145379,0.0310722,4.3,-0.0707431,0.00159032,-1.27264,0.0425235,2
1.57,4.73637,0.0779253,3.06736,0.0625634,0.0336833,0.14807,0.0310596,4.34,-0.0718026,0.00211127,-1.29264,0.0425636,2
1.58,4.79807,0.0796104,3.08736,0.0629797,0.0341996,0.149424,0.0310532,4.36,-0.0714989,0.00263008,-1.29264,0.0425942,2
1.59,4.86018,0.0813225,3.10736,0.0633823,0.0347197,0.152151,0.0310402,4.4,-0.0725406,0.00315944,-1.31264,0.0426157,2
1.6,4.92269,0.0830618,3.12736,0.0637708,0.0352435,0.153523,0.0310335,4.42,-0.0722007,0.0036862,-1.31264,0.0426275,2
1.61,4.98559,0.0848284,3.14736,0.0641449,0.0357709,0.154901,0.0310268,4.44,-0.0718396,0.00421674,-1.31264,0.04263,2
1.62,5.04889,0.0866226,3.16736,0.0645044,0.0363017,0.157676,0.031013,4.48,-0.0728471,0.00475788,-1.33264,0.042623,2
1.63,5.11259,0.0884445,3.18736,0.0648488,0.0368359,0.159071,0.031006,4.5,-0.0724488,0.00529574,-1.33264,0.0426063,2
1.64,5.17669,0.0902942,3.20736,0.065178,0.0373733,0.161881,0.0309916,4.54,-0.0734363,0.00584427,-1.35264,0.0425801,2
1.65,5.24119,0.092172,3.22736,0.0654915,0.0379139,0.163294,0.0309843,4.56,-0.0730001,0.00638901,-1.35264,0.0425441,2
1.66,5.30609,0.0940779,3.24736,0.0657891,0.0384575,0.164714,0.0309769,4.58,-0.0725417,0.00693697,-1.35264,0.0424985,2
1.67,5.37139,0.0960122,3.26736,0.0660706,0.0390039,0.16757,0.0309618,4.62,-0.073492,0.00749564,-1.37264,0.0424432,2
